#{"t_start": 1550428214.9017096, "env_id": null}
r,l,t
-1.0,100,470.337426
-1.0,100,471.568943
-1.0,100,471.88781
1.0,11,472.812545
-1.0,100,473.121342
-1.0,100,474.393965
1.0,52,474.555706
1.0,67,475.625223
-1.0,100,476.923595
1.0,29,477.017936
1.0,20,477.083086
1.0,63,478.185544
1.0,24,478.271369
-1.0,100,479.473885
1.0,50,479.643682
-1.0,100,480.903323
1.0,14,480.950144
-1.0,100,482.206444
1.0,58,482.383208
1.0,41,482.505833
1.0,9,483.495144
-1.0,100,483.842198
-1.0,100,485.035037
-1.0,100,486.229888
1.0,95,487.521361
-1.0,100,487.839374
-1.0,100,489.049788
1.0,56,490.092235
1.0,29,490.201453
-1.0,100,491.369605
1.0,35,491.493552
1.0,61,491.700624
-1.0,100,492.949365
1.0,26,493.037977
1.0,23,494.065333
1.0,11,494.111473
1.0,81,494.403548
-1.0,100,495.620272
1.0,63,496.703966
1.0,39,496.850136
-1.0,100,498.115035
1.0,63,498.339521
1.0,19,498.406102
1.0,52,499.555346
1.0,29,499.652467
-1.0,100,500.933651
1.0,58,501.1129
-1.0,100,502.376262
1.0,26,502.452795
1.0,35,502.569651
1.0,46,503.704356
1.0,12,503.742688
-1.0,100,504.946288
1.0,43,505.098389
1.0,14,505.145184
1.0,62,506.288799
1.0,56,506.475197
1.0,77,507.716763
1.0,7,507.739747
-1.0,100,508.068512
-1.0,100,509.266622
1.0,67,510.375132
1.0,6,510.395701
1.0,39,510.519623
1.0,42,510.652536
1.0,15,511.5863
-1.0,100,511.913991
1.0,23,512.001402
1.0,59,513.096379
1.0,19,513.158071
1.0,14,513.203228
-1.0,100,514.479818
1.0,19,514.542049
1.0,24,514.617188
1.0,84,515.796476
1.0,26,515.878942
1.0,100,517.118825
1.0,80,518.280503
1.0,71,518.526019
-1.0,100,519.847395
1.0,76,521.024203
-1.0,100,521.368083
-1.0,100,522.604799
1.0,5,522.622438
1.0,74,523.756334
1.0,25,523.839815
-1.0,100,525.061682
1.0,43,525.205553
1.0,86,526.472188
1.0,9,526.500375
-1.0,100,527.754469
1.0,79,528.001072
1.0,81,529.214428
1.0,17,529.268964
1.0,83,530.511986
1.0,97,530.858026
-1.0,100,532.084741
1.0,6,532.107283
-1.0,100,533.323624
1.0,92,534.514215
1.0,60,534.718395
1.0,52,535.822261
1.0,63,536.030195
1.0,23,536.100899
1.0,84,537.274032
-1.0,100,538.510444
1.0,26,538.586882
-1.0,100,539.822128
-1.0,100,540.13793
1.0,13,541.110673
1.0,38,541.247086
1.0,37,541.375935
1.0,27,541.456783
-1.0,100,542.66855
1.0,93,543.921362
1.0,45,544.084192
1.0,34,544.264763
1.0,45,545.309523
-1.0,100,546.592481
1.0,42,546.746636
-1.0,100,548.041382
1.0,11,548.087175
1.0,14,548.142007
-1.0,100,549.442438
-1.0,100,549.803492
-1.0,100,551.006143
1.0,74,552.246793
-1.0,100,553.485314
1.0,24,553.564806
-1.0,100,554.858327
1.0,54,555.034004
1.0,68,555.27863
1.0,62,556.398751
-1.0,100,557.671474
1.0,40,557.803759
1.0,58,558.858483
1.0,75,559.131915
-1.0,100,560.381318
1.0,13,560.427756
1.0,32,560.542379
1.0,16,560.603194
1.0,46,561.737877
1.0,46,561.885212
1.0,9,561.915791
1.0,70,563.026028
1.0,14,563.073953
1.0,30,563.170283
1.0,43,563.323756
1.0,25,564.340969
-1.0,100,564.680031
1.0,42,565.704
-1.0,100,566.027481
1.0,88,567.223408
1.0,45,568.246941
1.0,55,568.461756
-1.0,100,569.69101
1.0,19,569.75503
-1.0,100,570.963221
1.0,48,571.129746
-1.0,100,572.358845
1.0,15,572.411263
1.0,59,572.606009
-1.0,100,573.806488
-1.0,100,575.038501
-1.0,100,576.267264
-1.0,100,577.492255
1.0,29,577.595437
1.0,41,577.733073
1.0,76,578.909113
1.0,49,579.068078
1.0,47,579.225708
1.0,32,580.294884
1.0,35,580.426665
-1.0,100,581.653734
-1.0,100,581.976798
-1.0,100,583.148092
1.0,6,583.170372
1.0,17,583.229017
1.0,11,584.165388
1.0,71,584.429236
1.0,45,584.583284
1.0,23,585.570764
1.0,22,585.651638
1.0,12,585.692372
-1.0,100,586.89906
1.0,31,587.004777
-1.0,100,588.337755
1.0,97,588.648297
-1.0,100,589.883702
1.0,71,590.987209
1.0,62,591.208001
-1.0,100,592.407619
1.0,24,592.485292
1.0,32,592.581791
-1.0,100,593.816415
1.0,8,593.844965
1.0,12,593.882663
1.0,14,594.78535
1.0,99,595.144361
1.0,19,595.210006
-1.0,100,596.523622
1.0,23,596.599292
1.0,21,597.54333
1.0,17,597.612909
1.0,45,597.776843
-1.0,100,599.019496
1.0,16,599.078811
1.0,78,600.301211
1.0,41,600.453439
1.0,24,600.543539
1.0,68,601.677684
1.0,14,601.731041
1.0,36,601.867386
1.0,28,601.976724
1.0,9,602.009823
1.0,96,603.297441
1.0,36,603.420007
1.0,42,604.446164
-1.0,100,604.792479
1.0,10,605.67117
1.0,22,605.745295
1.0,36,605.875192
1.0,34,605.996713
1.0,53,607.092254
-1.0,100,607.439798
1.0,15,608.490047
1.0,22,608.567784
1.0,19,608.635376
1.0,31,608.744154
1.0,46,608.900655
-1.0,100,610.124396
1.0,99,611.40162
1.0,85,612.584263
1.0,13,612.631465
1.0,74,612.893186
1.0,52,613.999467
1.0,19,614.061209
1.0,9,614.09513
-1.0,100,615.343973
1.0,10,615.37699
1.0,53,615.555175
-1.0,100,616.806842
1.0,9,616.837743
1.0,39,616.965476
1.0,59,618.07159
-1.0,100,619.259099
1.0,43,619.40622
1.0,51,619.581646
1.0,44,620.622749
1.0,14,620.671034
1.0,93,621.9174
1.0,82,622.262784
-1.0,100,623.458266
1.0,13,623.501995
1.0,78,624.677412
1.0,19,624.748843
1.0,57,624.946014
1.0,17,625.007321
1.0,25,625.946609
1.0,22,626.023899
1.0,50,626.183182
1.0,71,627.350397
1.0,17,627.405634
1.0,33,627.514532
1.0,24,627.597778
1.0,26,628.650219
-1.0,100,628.98492
1.0,73,630.139734
1.0,12,630.182028
1.0,13,630.232909
1.0,31,630.351222
-1.0,100,631.691301
-1.0,100,632.915638
1.0,55,633.090719
1.0,32,634.140512
1.0,86,634.408424
1.0,39,635.426023
1.0,50,635.583506
1.0,25,635.665043
1.0,28,635.755518
1.0,85,636.985629
1.0,21,637.053832
1.0,7,637.076758
-1.0,100,638.28865
1.0,21,638.358944
1.0,71,639.526551
1.0,30,639.632629
1.0,43,639.784123
1.0,26,640.764299
1.0,29,640.855537
1.0,46,640.999322
1.0,26,641.080207
1.0,44,642.208996
1.0,81,642.472442
1.0,17,642.52999
1.0,98,643.739962
1.0,23,643.813108
1.0,86,644.979539
1.0,40,645.123964
1.0,12,645.164745
1.0,16,646.068198
1.0,55,646.244316
1.0,16,646.303104
1.0,45,646.461982
-1.0,100,647.670643
1.0,13,647.711177
1.0,49,648.786163
1.0,15,648.834344
1.0,18,648.891613
1.0,84,650.038314
1.0,9,650.06792
1.0,17,650.122559
1.0,34,650.230498
1.0,14,650.282843
-1.0,100,651.509386
-1.0,100,652.686887
1.0,98,653.852294
1.0,45,654.02371
1.0,46,654.175914
1.0,60,655.250869
1.0,71,655.496065
-1.0,100,656.734991
1.0,23,656.808473
1.0,42,657.821302
1.0,14,657.875721
-1.0,100,658.21985
1.0,57,659.292868
1.0,21,659.369003
1.0,55,659.559709
1.0,28,660.575261
1.0,32,660.682784
1.0,49,660.880704
-1.0,100,662.143154
1.0,18,662.206763
1.0,72,663.375039
1.0,39,663.502769
1.0,24,663.584481
-1.0,100,664.87284
1.0,56,665.935144
-1.0,100,666.24963
1.0,38,667.265575
-1.0,100,667.590112
1.0,34,668.58948
1.0,29,668.695598
1.0,36,668.817052
1.0,22,668.892926
1.0,37,669.945457
1.0,34,670.071404
-1.0,100,671.350205
1.0,43,671.512426
1.0,15,671.566672
1.0,9,671.600283
1.0,19,671.666636
-1.0,100,672.92089
1.0,6,672.946221
1.0,42,673.981715
1.0,30,674.092118
1.0,13,674.13945
1.0,23,674.226357
1.0,47,674.39274
1.0,45,675.460447
1.0,34,675.585399
1.0,31,675.700368
1.0,41,676.883503
1.0,55,677.076795
1.0,6,677.098654
1.0,38,677.226651
1.0,66,678.344774
1.0,50,678.507862
1.0,8,678.535228
-1.0,100,679.766767
1.0,54,680.849351
1.0,14,680.90619
-1.0,100,681.284021
1.0,31,682.313679
1.0,6,682.337828
1.0,19,682.406205
1.0,37,682.537876
1.0,33,682.647288
1.0,77,683.772775
1.0,58,683.96724
1.0,47,685.004422
1.0,93,686.227711
1.0,45,686.402528
-1.0,100,687.643944
1.0,28,687.740316
-1.0,100,689.018457
1.0,65,689.255568
1.0,78,690.377507
1.0,28,690.473326
1.0,41,690.623969
1.0,75,691.751953
1.0,22,691.833148
1.0,49,691.999683
1.0,59,693.040921
1.0,52,693.234019
1.0,30,694.311709
1.0,12,694.355721
-1.0,100,694.732906
1.0,8,695.657377
1.0,65,695.903326
1.0,50,696.080169
1.0,62,697.163023
1.0,46,697.319381
1.0,31,697.424028
1.0,45,698.516489
1.0,48,698.681471
1.0,12,698.719988
1.0,8,698.747883
1.0,19,699.724922
