#{"t_start": 1550437205.385178, "env_id": null}
r,l,t
-1.0,100,669.416773
1.0,29,670.528958
-1.0,100,670.940611
-1.0,100,672.366586
1.0,44,673.511359
-1.0,100,673.927856
-1.0,100,675.350398
1.0,71,676.647397
-1.0,100,677.057541
-1.0,100,678.476857
-1.0,100,679.903904
-1.0,100,681.317654
-1.0,100,682.682962
-1.0,100,683.074226
1.0,46,684.245064
-1.0,100,685.591196
1.0,89,685.95642
-1.0,100,687.381315
-1.0,100,688.807922
1.0,10,688.855909
1.0,39,689.014716
1.0,62,690.242738
-1.0,100,690.657655
-1.0,100,692.151498
1.0,10,692.208534
-1.0,100,693.662725
1.0,58,694.897169
1.0,21,694.989885
-1.0,100,695.391514
-1.0,100,696.744397
-1.0,100,698.269471
-1.0,100,699.659296
-1.0,100,700.998733
1.0,48,701.197697
1.0,25,701.317199
-1.0,100,702.701298
-1.0,100,704.077149
1.0,21,704.172425
-1.0,100,705.62376
-1.0,100,706.048728
1.0,23,707.102376
-1.0,100,707.509157
-1.0,100,708.893787
-1.0,100,710.336187
-1.0,100,711.752535
-1.0,100,713.186545
1.0,18,713.272994
1.0,7,713.300572
1.0,60,713.550922
-1.0,100,714.953896
1.0,6,714.984112
-1.0,100,716.366328
-1.0,100,717.733588
-1.0,100,718.129576
-1.0,100,719.60381
-1.0,100,721.027052
-1.0,100,722.444762
1.0,39,722.615086
1.0,96,724.016657
1.0,17,724.089638
-1.0,100,725.4427
-1.0,100,725.833107
-1.0,100,727.20993
-1.0,100,728.65619
-1.0,100,730.007017
-1.0,100,731.338542
-1.0,100,731.752334
1.0,48,733.025587
1.0,43,733.203021
1.0,66,734.47511
-1.0,100,734.88956
-1.0,100,736.291815
1.0,29,736.410219
-1.0,100,737.867556
1.0,72,739.158525
-1.0,100,740.537966
-1.0,100,740.950525
1.0,30,742.016935
-1.0,100,742.418454
-1.0,100,743.83321
-1.0,100,745.272868
-1.0,100,746.650296
-1.0,100,747.086601
1.0,41,748.33372
1.0,9,748.37346
1.0,30,748.496096
-1.0,100,749.83729
-1.0,100,751.214617
1.0,90,751.589109
1.0,21,752.684121
-1.0,100,753.094997
1.0,50,754.365828
-1.0,100,754.776139
1.0,95,756.154138
-1.0,100,757.50684
1.0,54,757.712997
-1.0,100,759.097884
1.0,40,760.212621
1.0,38,760.370512
-1.0,100,761.792455
-1.0,100,762.205259
-1.0,100,763.658672
-1.0,100,765.057123
-1.0,100,766.436653
1.0,55,766.665512
1.0,86,768.122791
-1.0,100,769.530735
1.0,78,769.859018
