#{"t_start": 1550430434.4671094, "env_id": null}
r,l,t
-1.0,100,943.359762
1.0,27,943.4532
1.0,9,943.486481
1.0,35,944.530732
-1.0,100,944.868012
-1.0,100,946.095228
1.0,39,946.229631
1.0,47,947.291813
-1.0,100,948.478083
1.0,7,948.503331
1.0,45,948.679777
1.0,67,949.941101
1.0,60,950.171433
-1.0,100,951.606902
1.0,71,951.87119
1.0,38,952.917016
1.0,24,953.002107
1.0,57,953.215683
-1.0,100,954.466138
-1.0,100,955.701422
1.0,99,956.97748
1.0,78,957.260151
-1.0,100,958.528845
1.0,49,958.728641
1.0,28,959.708305
1.0,24,959.793077
1.0,72,960.056523
-1.0,100,961.276732
-1.0,100,962.552159
1.0,9,962.590471
-1.0,100,964.020537
1.0,20,964.10333
-1.0,100,965.509756
1.0,11,965.550395
1.0,70,965.818175
-1.0,100,967.11806
-1.0,100,968.432097
1.0,79,969.571793
1.0,94,969.937273
1.0,37,971.021631
1.0,15,971.076833
1.0,83,971.378869
1.0,89,972.752025
1.0,59,972.967119
1.0,16,973.923672
1.0,56,974.115313
1.0,23,974.196961
1.0,76,975.438592
-1.0,100,976.710958
-1.0,100,977.055582
-1.0,100,978.257775
-1.0,100,979.563462
1.0,28,979.656127
1.0,83,980.89378
1.0,55,981.084708
-1.0,100,982.361447
1.0,22,982.4502
1.0,76,983.644304
