#{"env_id": null, "t_start": 1550428155.0825036}
r,l,t
1.0,40,720.853126
1.0,25,720.942796
-1.0,100,722.144717
1.0,33,722.279346
1.0,70,723.506828
1.0,36,723.632172
1.0,9,723.66857
1.0,66,724.79132
-1.0,100,726.124614
-1.0,100,726.491193
1.0,67,727.587714
1.0,30,727.722758
1.0,69,728.872926
1.0,26,728.967979
1.0,29,729.096544
1.0,6,729.122722
1.0,55,730.247026
1.0,13,730.293413
1.0,45,730.447089
1.0,76,731.792463
1.0,31,731.891591
1.0,37,732.02737
1.0,39,732.168472
1.0,33,733.2564
1.0,62,733.488256
1.0,59,734.60564
1.0,37,734.736327
-1.0,100,736.079966
1.0,29,736.178532
1.0,95,737.346971
-1.0,100,737.698701
1.0,30,738.732591
1.0,74,738.983572
1.0,23,739.077971
1.0,52,740.204558
1.0,41,740.342019
1.0,34,740.484231
1.0,47,741.586061
1.0,54,741.789846
1.0,10,741.824683
-1.0,100,743.101876
1.0,100,744.359426
1.0,38,744.503877
1.0,31,744.633507
1.0,47,745.67066
-1.0,100,747.14854
1.0,64,747.379498
1.0,57,748.512368
1.0,39,748.641033
1.0,31,748.747757
1.0,44,748.923273
1.0,21,749.931635
1.0,36,750.05059
1.0,81,751.24181
1.0,17,751.310435
1.0,22,751.38416
1.0,45,751.569852
1.0,90,752.784945
-1.0,100,754.156785
1.0,38,754.295213
1.0,46,754.464399
1.0,48,755.472959
1.0,28,755.574029
1.0,27,755.674282
-1.0,100,756.955366
1.0,48,757.125964
-1.0,100,758.351613
1.0,36,758.481775
-1.0,100,759.784749
1.0,45,759.940993
1.0,35,761.040323
1.0,49,761.238581
-1.0,100,762.542015
1.0,49,762.736958
1.0,43,763.797117
1.0,20,763.877889
1.0,29,763.97911
1.0,46,764.140906
1.0,70,765.328014
1.0,16,765.393544
1.0,55,765.599127
1.0,35,766.695734
-1.0,100,768.025079
-1.0,100,768.405087
1.0,27,769.475445
1.0,99,769.830628
1.0,51,770.995559
-1.0,100,771.351041
1.0,4,771.364384
-1.0,100,772.618008
-1.0,100,773.982905
-1.0,100,775.335778
1.0,43,775.500838
1.0,59,776.617808
-1.0,100,776.992286
1.0,47,778.060122
-1.0,100,779.334407
1.0,88,779.667358
1.0,58,780.762425
1.0,56,780.957116
-1.0,100,782.312933
1.0,42,782.464241
1.0,31,782.578802
1.0,29,783.536198
1.0,51,783.736115
1.0,43,783.917979
1.0,23,784.9446
-1.0,100,785.312654
-1.0,100,786.654863
1.0,48,787.684236
1.0,53,787.872549
1.0,51,788.069953
1.0,18,789.072126
1.0,49,789.26275
1.0,29,789.366893
1.0,58,790.479558
1.0,69,790.77253
1.0,32,790.883626
1.0,25,791.885484
1.0,60,792.119804
1.0,60,793.187311
1.0,45,793.349169
1.0,68,793.625383
1.0,33,794.733671
1.0,16,794.792384
1.0,18,794.85799
-1.0,100,796.082129
1.0,38,796.21836
1.0,44,796.383379
1.0,31,797.346241
1.0,24,797.431261
-1.0,100,798.71326
1.0,65,798.966586
1.0,25,799.063841
1.0,27,799.154049
-1.0,100,800.438192
1.0,59,801.666845
1.0,44,801.844045
1.0,74,803.038527
1.0,45,803.215686
1.0,23,803.300492
1.0,78,804.444276
-1.0,100,805.682156
1.0,5,805.698995
1.0,37,805.85165
1.0,20,805.919331
1.0,13,805.966134
1.0,38,806.104576
1.0,73,807.283839
-1.0,100,808.583297
-1.0,100,809.797259
1.0,43,809.97376
1.0,45,810.161
1.0,37,811.288746
1.0,48,811.458117
1.0,28,811.554983
1.0,31,811.671658
1.0,59,812.821449
1.0,24,812.9029
1.0,31,813.022404
1.0,33,813.99683
1.0,35,814.111291
1.0,9,814.142101
1.0,31,814.238396
1.0,36,814.369615
1.0,43,815.447559
1.0,66,815.664325
-1.0,100,816.979764
1.0,25,817.080601
1.0,31,817.200073
-1.0,100,818.479821
1.0,35,819.484692
1.0,98,819.801794
1.0,36,820.831184
1.0,43,820.989839
-1.0,100,822.247397
1.0,63,822.520845
-1.0,100,823.731613
1.0,88,824.942711
1.0,15,824.991629
1.0,52,825.156
-1.0,100,826.511905
1.0,11,826.574198
1.0,49,826.755432
