#{"env_id": null, "t_start": 1550432578.84244}
r,l,t
-1.0,100,540.905904
-1.0,100,541.303097
1.0,41,542.485232
1.0,84,542.84219
1.0,51,544.063
-1.0,100,545.485616
-1.0,100,545.881719
1.0,19,545.960229
1.0,82,547.373536
1.0,8,547.408471
-1.0,100,548.88622
-1.0,100,550.292096
1.0,94,550.686564
-1.0,100,552.073028
-1.0,100,553.51874
-1.0,100,554.894767
1.0,53,555.129921
-1.0,100,556.573304
-1.0,100,557.969266
-1.0,100,559.426822
-1.0,100,559.844407
-1.0,100,561.268438
1.0,52,562.486455
-1.0,100,562.894056
-1.0,100,564.250168
1.0,12,564.30365
-1.0,100,565.665298
-1.0,100,567.072925
-1.0,100,568.440334
1.0,58,568.667342
-1.0,100,570.060445
-1.0,100,571.431634
-1.0,100,571.830602
-1.0,100,573.18428
-1.0,100,574.485174
-1.0,100,575.905892
1.0,18,575.975369
-1.0,100,577.338578
-1.0,100,577.736328
-1.0,100,579.074644
1.0,66,580.386686
-1.0,100,580.811093
-1.0,100,582.227438
-1.0,100,583.62393
-1.0,100,585.035747
-1.0,100,586.588018
-1.0,100,586.991633
-1.0,100,588.342291
-1.0,100,589.815583
-1.0,100,591.170985
-1.0,100,592.656852
-1.0,100,593.06496
-1.0,100,594.526525
1.0,82,595.759225
-1.0,100,596.167939
-1.0,100,597.586071
-1.0,100,599.137208
-1.0,100,600.508785
1.0,38,600.658702
-1.0,100,602.116255
-1.0,100,603.458508
-1.0,100,603.867618
-1.0,100,605.242104
-1.0,100,606.697831
1.0,34,606.836622
1.0,82,608.119994
-1.0,100,609.728626
-1.0,100,611.108133
-1.0,100,611.509956
-1.0,100,612.832408
1.0,57,614.076515
-1.0,100,614.477621
1.0,83,615.824508
-1.0,100,617.279887
-1.0,100,618.755365
-1.0,100,619.158453
-1.0,100,620.513411
1.0,14,620.568396
1.0,44,621.771182
-1.0,100,622.15203
1.0,81,623.447498
-1.0,100,624.934971
1.0,10,624.982791
1.0,74,625.300529
-1.0,100,626.630333
-1.0,100,627.998165
1.0,26,628.098497
-1.0,100,629.48435
-1.0,100,630.896629
-1.0,100,631.299303
1.0,36,632.480957
-1.0,100,633.881461
1.0,30,633.996723
-1.0,100,635.469357
1.0,39,635.620702
1.0,34,635.74933
1.0,65,637.049241
-1.0,100,637.440668
1.0,12,638.558811
-1.0,100,638.946594
-1.0,100,640.362248
-1.0,100,641.73942
-1.0,100,643.073219
-1.0,100,643.460855
-1.0,100,644.939736
-1.0,100,646.25714
-1.0,100,647.638183
-1.0,100,648.984274
-1.0,100,649.41828
-1.0,100,650.785121
-1.0,100,652.178652
-1.0,100,653.512115
-1.0,100,653.921472
1.0,77,655.345097
-1.0,100,656.703203
-1.0,100,658.133835
-1.0,100,658.535235
-1.0,100,660.043839
1.0,30,660.175575
-1.0,100,661.648438
1.0,30,661.786785
-1.0,100,663.223
-1.0,100,664.705911
1.0,81,666.088125
-1.0,100,666.485923
1.0,22,667.586411
1.0,15,667.642212
-1.0,100,668.029063
1.0,14,669.103832
1.0,5,669.127186
-1.0,100,669.549899
1.0,27,670.727764
-1.0,100,671.143006
-1.0,100,672.536122
-1.0,100,673.878786
-1.0,100,675.310564
-1.0,100,676.713552
-1.0,100,677.110761
1.0,37,678.25517
-1.0,100,678.66868
-1.0,100,680.250082
-1.0,100,681.7077
-1.0,100,683.049801
-1.0,100,683.473397
-1.0,100,684.733346
-1.0,100,686.054219
-1.0,100,687.514533
-1.0,100,688.920759
-1.0,100,689.319262
-1.0,100,690.69715
-1.0,100,692.148828
-1.0,100,693.527983
-1.0,100,694.963264
-1.0,100,695.375814
-1.0,100,696.785314
-1.0,100,698.159373
-1.0,100,699.586341
-1.0,100,700.004946
-1.0,100,701.474081
1.0,51,702.653507
-1.0,100,703.062974
-1.0,100,704.375108
-1.0,100,705.752367
-1.0,100,707.139045
-1.0,100,708.54276
-1.0,100,708.937037
-1.0,100,710.345147
-1.0,100,711.716619
-1.0,100,713.128965
-1.0,100,713.537935
-1.0,100,714.949731
1.0,49,716.169541
-1.0,100,716.592415
1.0,16,716.656251
-1.0,100,718.0822
-1.0,100,719.50251
-1.0,100,720.877817
-1.0,100,722.217488
1.0,70,722.500003
-1.0,100,723.894821
-1.0,100,725.307182
-1.0,100,726.778573
-1.0,100,727.185932
-1.0,100,728.572107
-1.0,100,729.961778
1.0,15,730.033073
-1.0,100,731.439505
1.0,63,731.719215
-1.0,100,733.143225
-1.0,100,734.490059
1.0,21,734.575911
1.0,15,734.646978
-1.0,100,735.985435
-1.0,100,737.347929
-1.0,100,737.779035
-1.0,100,739.125612
-1.0,100,740.581774
1.0,38,740.738411
-1.0,100,742.095919
-1.0,100,743.454477
-1.0,100,744.80044
-1.0,100,745.215291
1.0,31,746.276921
-1.0,100,746.654871
1.0,29,747.685453
1.0,59,747.949321
1.0,29,748.070126
-1.0,100,749.396485
-1.0,100,750.771419
-1.0,100,752.163913
-1.0,100,752.563458
1.0,56,753.768743
-1.0,100,755.081573
1.0,13,755.138723
-1.0,100,756.489725
-1.0,100,756.868556
1.0,13,756.916701
1.0,47,758.097291
-1.0,100,759.383667
-1.0,100,759.800197
-1.0,100,761.274071
-1.0,100,762.615463
1.0,6,762.638451
-1.0,100,764.082666
-1.0,100,765.569852
-1.0,100,765.959756
-1.0,100,767.326031
-1.0,100,768.660144
-1.0,100,770.109551
-1.0,100,770.515007
-1.0,100,771.903311
-1.0,100,773.259616
-1.0,100,774.646174
1.0,87,774.979757
-1.0,100,776.482049
-1.0,100,777.877017
-1.0,100,779.18962
1.0,22,779.287587
1.0,11,779.327906
-1.0,100,780.675156
1.0,20,780.758344
-1.0,100,782.1558
-1.0,100,783.534087
-1.0,100,783.93287
1.0,7,783.959437
-1.0,100,785.294069
-1.0,100,786.750293
-1.0,100,788.198221
-1.0,100,789.495605
-1.0,100,789.876162
1.0,44,791.022172
-1.0,100,791.443108
-1.0,100,792.905348
-1.0,100,794.25553
-1.0,100,795.601656
-1.0,100,796.994197
-1.0,100,797.405402
1.0,54,798.633587
-1.0,100,800.075885
1.0,25,800.184365
1.0,72,800.478832
-1.0,100,801.914571
1.0,73,803.263238
1.0,83,803.574345
-1.0,100,804.941797
-1.0,100,806.427485
1.0,66,806.690079
-1.0,100,808.098924
-1.0,100,809.417141
-1.0,100,810.786563
-1.0,100,812.165652
-1.0,100,812.573078
1.0,68,813.923521
-1.0,100,815.369304
-1.0,100,815.796793
-1.0,100,817.2497
-1.0,100,818.606447
-1.0,100,820.108723
-1.0,100,821.639512
-1.0,100,822.036368
1.0,10,822.075798
1.0,94,823.394896
-1.0,100,824.77368
-1.0,100,826.142559
1.0,17,826.221713
-1.0,100,827.5546
-1.0,100,827.965208
-1.0,100,829.331426
1.0,7,829.356774
1.0,13,829.409271
-1.0,100,830.866301
-1.0,100,832.279663
-1.0,100,833.720147
1.0,15,833.781715
-1.0,100,835.142223
-1.0,100,835.561675
1.0,19,835.640023
-1.0,100,837.09493
-1.0,100,838.617649
-1.0,100,839.97175
-1.0,100,841.408806
-1.0,100,841.834236
-1.0,100,843.299849
-1.0,100,844.625837
-1.0,100,846.013724
1.0,34,846.142847
1.0,76,847.441429
-1.0,100,847.808594
-1.0,100,849.195662
-1.0,100,850.616386
1.0,86,851.959198
-1.0,100,852.362099
-1.0,100,853.761886
1.0,24,853.856875
-1.0,100,855.289464
-1.0,100,856.6603
