#{"env_id": null, "t_start": 1550437317.9601314}
r,l,t
-1.0,100,831.177931
-1.0,100,831.593426
1.0,71,832.871099
1.0,41,833.026827
1.0,19,833.106781
1.0,61,834.305053
-1.0,100,835.716408
-1.0,100,836.138346
-1.0,100,837.522709
1.0,54,838.737053
1.0,16,838.805573
-1.0,100,839.198743
1.0,67,840.403747
1.0,71,841.685321
-1.0,100,842.112206
-1.0,100,843.534102
-1.0,100,844.921793
1.0,13,844.976307
-1.0,100,846.410979
-1.0,100,847.823503
-1.0,100,848.247335
-1.0,100,849.698079
-1.0,100,851.216684
-1.0,100,852.65416
-1.0,100,853.05502
-1.0,100,854.451487
1.0,74,855.774775
-1.0,100,857.290358
1.0,13,857.341671
-1.0,100,857.762103
1.0,29,858.884677
1.0,7,858.911997
-1.0,100,860.268104
-1.0,100,860.702736
-1.0,100,862.114212
1.0,21,862.209226
-1.0,100,863.599334
-1.0,100,865.010223
1.0,87,866.338953
1.0,30,866.459443
-1.0,100,867.809306
1.0,37,867.973968
-1.0,100,869.426306
-1.0,100,869.829736
1.0,100,871.225641
1.0,26,871.326775
1.0,77,872.671084
1.0,33,872.799288
1.0,31,872.93334
-1.0,100,874.373131
1.0,51,875.550629
1.0,46,875.747727
1.0,12,875.802553
-1.0,100,877.221562
-1.0,100,878.6915
-1.0,100,879.09739
1.0,39,880.257441
1.0,78,880.585018
-1.0,100,882.024525
-1.0,100,883.352274
-1.0,100,884.752919
1.0,30,884.879382
1.0,42,885.051181
1.0,10,885.095402
1.0,22,886.239613
-1.0,100,886.648847
-1.0,100,888.061861
-1.0,100,889.528471
-1.0,100,890.981786
1.0,31,891.107361
1.0,22,891.190072
1.0,73,892.570623
1.0,47,892.760445
1.0,87,894.088405
-1.0,100,894.476021
1.0,10,895.539996
-1.0,100,895.959406
-1.0,100,897.3817
-1.0,100,898.742103
-1.0,100,900.186626
1.0,58,900.433271
-1.0,100,901.822096
-1.0,100,903.181172
-1.0,100,903.564191
-1.0,100,904.948452
-1.0,100,906.375276
1.0,38,906.52447
1.0,61,907.75898
1.0,23,907.858593
-1.0,100,909.245395
-1.0,100,910.659013
-1.0,100,911.071152
1.0,66,912.455912
1.0,82,912.783854
-1.0,100,914.190753
1.0,62,915.422634
-1.0,100,916.806823
1.0,59,917.053983
1.0,36,917.204487
-1.0,100,918.595413
1.0,14,918.65668
-1.0,100,920.064049
-1.0,100,921.472886
-1.0,100,922.966024
1.0,27,923.079637
1.0,82,923.423492
-1.0,100,924.84488
1.0,89,926.283334
1.0,20,926.367475
-1.0,100,927.785208
1.0,31,927.91494
-1.0,100,929.270365
-1.0,100,930.813783
1.0,70,931.093931
1.0,21,931.182883
1.0,51,932.39595
1.0,34,932.529797
-1.0,100,933.994652
-1.0,100,935.364143
1.0,33,935.491719
-1.0,100,936.852054
-1.0,100,937.245777
1.0,8,937.279427
1.0,98,938.710966
1.0,100,940.062343
-1.0,100,941.578348
1.0,38,941.737535
1.0,35,941.877474
-1.0,100,943.239783
1.0,17,943.307618
-1.0,100,944.699623
-1.0,100,946.158084
1.0,21,946.240936
1.0,9,946.281942
1.0,57,946.512172
-1.0,100,947.840224
-1.0,100,949.196707
1.0,65,950.534154
-1.0,100,950.95014
-1.0,100,952.317722
-1.0,100,953.68335
-1.0,100,955.105063
-1.0,100,955.547728
1.0,58,956.799965
-1.0,100,958.281857
1.0,99,958.68704
1.0,90,960.089767
-1.0,100,961.562113
1.0,22,961.643274
-1.0,100,963.071517
1.0,33,963.218935
1.0,57,964.470492
-1.0,100,964.882032
-1.0,100,966.325671
-1.0,100,967.808357
-1.0,100,969.250512
1.0,33,969.379695
1.0,66,969.633216
-1.0,100,971.017452
-1.0,100,972.447234
-1.0,100,973.825628
1.0,26,973.938239
1.0,26,974.052779
1.0,91,975.468781
1.0,80,976.772199
1.0,34,976.918313
-1.0,100,978.335668
1.0,45,978.532065
-1.0,100,979.996799
1.0,25,980.113727
1.0,10,980.154737
-1.0,100,981.632659
1.0,87,981.997674
1.0,42,983.265093
1.0,99,984.730782
1.0,45,984.916302
1.0,57,985.148171
1.0,14,985.207401
-1.0,100,986.571341
-1.0,100,987.995902
-1.0,100,989.408826
1.0,50,989.614895
-1.0,100,991.02114
-1.0,100,992.459346
1.0,59,992.703202
1.0,50,993.963875
-1.0,100,994.35079
1.0,57,995.626521
1.0,81,995.965158
1.0,16,997.144361
1.0,29,997.267619
-1.0,100,998.661622
-1.0,100,999.085155
-1.0,100,1000.465979
1.0,83,1001.925519
-1.0,100,1003.419435
-1.0,100,1003.816955
-1.0,100,1005.264502
-1.0,100,1006.68083
-1.0,100,1008.156245
-1.0,100,1009.6384
1.0,42,1009.815388
-1.0,100,1011.415716
1.0,36,1011.583141
-1.0,100,1013.015723
1.0,37,1013.178487
-1.0,100,1014.679049
-1.0,100,1016.13084
-1.0,100,1016.533517
1.0,41,1017.614445
1.0,43,1017.791879
1.0,15,1017.858241
1.0,23,1017.951933
1.0,29,1019.17528
1.0,67,1019.442097
1.0,82,1020.780019
-1.0,100,1021.193193
-1.0,100,1022.666838
1.0,74,1024.114268
1.0,35,1024.256472
-1.0,100,1025.690281
1.0,21,1025.773741
1.0,26,1025.876983
1.0,78,1027.225392
1.0,47,1027.422956
1.0,4,1027.446121
1.0,53,1028.702749
1.0,93,1029.09369
1.0,14,1029.147599
1.0,17,1030.224039
1.0,7,1030.255947
1.0,9,1030.293051
1.0,51,1030.502693
-1.0,100,1031.930967
1.0,51,1032.133823
-1.0,100,1033.579169
1.0,7,1033.611745
1.0,77,1034.91661
1.0,72,1035.20453
-1.0,100,1036.651614
-1.0,100,1038.020519
1.0,99,1039.500254
1.0,97,1039.905559
1.0,35,1041.078222
1.0,9,1041.118137
1.0,12,1041.168256
1.0,36,1041.320434
1.0,20,1041.408666
1.0,22,1041.502064
-1.0,100,1042.943108
-1.0,100,1044.371128
-1.0,100,1045.834783
1.0,74,1046.134284
1.0,73,1047.507968
-1.0,100,1048.939759
-1.0,100,1050.340708
-1.0,100,1050.751512
-1.0,100,1052.141969
-1.0,100,1053.633449
1.0,28,1053.747239
-1.0,100,1055.152811
1.0,69,1055.432454
-1.0,100,1056.793221
1.0,16,1056.848249
-1.0,100,1058.280843
-1.0,100,1059.691137
1.0,8,1059.726589
-1.0,100,1061.045396
-1.0,100,1061.452389
-1.0,100,1062.859636
1.0,52,1064.006119
-1.0,100,1064.429952
-1.0,100,1065.899623
-1.0,100,1067.318576
1.0,7,1067.350564
-1.0,100,1068.794519
1.0,56,1069.01987
1.0,29,1070.193973
-1.0,100,1070.618936
-1.0,100,1072.008548
-1.0,100,1073.404776
-1.0,100,1074.809835
1.0,27,1074.927119
-1.0,100,1076.262506
-1.0,100,1076.684644
-1.0,100,1078.159921
