#{"env_id": null, "t_start": 1550430316.3667867}
r,l,t
1.0,34,515.626781
1.0,79,515.914911
1.0,70,517.124062
-1.0,100,518.486075
1.0,66,518.762059
1.0,74,519.908102
-1.0,100,520.296709
1.0,40,521.434363
1.0,38,521.566641
1.0,43,521.738967
1.0,97,523.050403
-1.0,100,524.256275
1.0,36,524.387055
-1.0,100,525.77468
1.0,6,525.798559
-1.0,100,527.121832
-1.0,100,528.367959
1.0,24,528.462287
-1.0,100,529.739353
1.0,30,529.853277
-1.0,100,531.255618
1.0,49,531.45595
1.0,46,531.644442
1.0,66,532.797937
-1.0,100,534.017925
1.0,6,534.040456
-1.0,100,534.414637
1.0,52,535.511009
1.0,11,535.558139
1.0,84,536.796416
1.0,25,536.90597
-1.0,100,538.154665
1.0,17,538.216407
1.0,65,538.467528
-1.0,100,539.769038
-1.0,100,541.113615
1.0,17,541.176586
1.0,99,542.400545
1.0,35,542.528999
-1.0,100,543.851245
-1.0,100,545.191839
1.0,13,545.237387
1.0,59,545.446042
-1.0,100,546.727093
1.0,18,546.789609
1.0,83,547.974638
1.0,3,547.986973
-1.0,100,548.351255
-1.0,100,549.684241
1.0,39,550.800681
1.0,42,550.934632
1.0,24,551.015494
-1.0,100,552.260119
-1.0,100,553.480371
1.0,23,553.554919
1.0,25,553.63509
-1.0,100,554.840141
1.0,36,554.962252
1.0,49,555.141415
-1.0,100,556.469508
1.0,71,557.619328
1.0,30,557.725827
1.0,20,557.792181
1.0,36,557.926198
1.0,13,558.903476
1.0,72,559.146736
-1.0,100,560.436315
1.0,40,560.583591
1.0,8,560.617399
1.0,97,561.940869
1.0,11,561.974653
-1.0,100,563.238061
1.0,13,563.289836
-1.0,100,564.586246
-1.0,100,565.854739
-1.0,100,566.227391
1.0,59,567.402328
-1.0,100,568.620211
1.0,26,568.702171
-1.0,100,569.982924
-1.0,100,570.341707
1.0,97,571.586786
-1.0,100,572.821488
1.0,22,572.908136
-1.0,100,574.21975
1.0,14,574.266439
1.0,86,575.458191
-1.0,100,575.853771
-1.0,100,577.136092
-1.0,100,578.434701
-1.0,100,579.917374
1.0,19,579.980124
1.0,35,580.089928
-1.0,100,581.396376
-1.0,100,582.615717
1.0,19,582.695414
1.0,32,582.804082
-1.0,100,584.017548
-1.0,100,585.270507
1.0,82,585.544743
-1.0,100,586.898044
1.0,32,587.006546
1.0,51,588.151624
1.0,21,588.222022
1.0,31,588.32032
-1.0,100,589.596254
1.0,4,589.611115
-1.0,100,591.132036
1.0,76,591.415765
1.0,69,592.554288
1.0,65,592.80408
1.0,12,593.756702
-1.0,100,594.118382
-1.0,100,595.33711
1.0,49,595.508466
-1.0,100,596.764655
1.0,100,597.993934
1.0,66,599.164985
-1.0,100,599.501111
1.0,11,599.538064
1.0,53,600.605713
1.0,49,600.79562
1.0,24,600.887881
1.0,59,602.052349
-1.0,100,603.277551
1.0,32,603.390388
1.0,55,603.581912
1.0,29,604.638234
1.0,15,604.688293
-1.0,100,605.022719
1.0,81,606.206386
-1.0,100,607.581606
1.0,46,607.750706
1.0,29,607.855753
-1.0,100,609.063637
-1.0,100,610.255166
1.0,12,610.300833
1.0,13,610.340608
1.0,50,611.44146
1.0,14,611.486168
-1.0,100,611.840394
1.0,81,613.047964
1.0,19,613.107276
-1.0,100,614.377767
-1.0,100,615.660508
1.0,32,615.763215
-1.0,100,617.11161
1.0,50,617.274747
1.0,47,618.434968
-1.0,100,618.795149
1.0,54,619.869609
1.0,84,620.162013
1.0,49,621.258459
1.0,24,621.348971
1.0,13,621.403634
1.0,66,622.573838
-1.0,100,622.928689
1.0,90,624.070318
1.0,18,624.130307
1.0,22,624.208694
1.0,7,624.233714
-1.0,100,625.418209
1.0,30,626.382204
1.0,22,626.481054
1.0,17,626.556484
1.0,37,626.689584
-1.0,100,628.100412
-1.0,100,629.395686
1.0,64,629.621373
1.0,66,630.762638
1.0,28,630.853062
1.0,27,630.938048
-1.0,100,632.296499
1.0,37,632.426939
1.0,40,632.570449
1.0,67,633.69485
1.0,17,633.749977
-1.0,100,635.128862
1.0,84,636.326982
1.0,34,636.439159
1.0,50,636.638816
-1.0,100,637.908977
-1.0,100,639.126202
1.0,18,639.19254
1.0,22,639.273089
1.0,31,639.400723
1.0,14,639.455485
1.0,30,640.480184
1.0,33,640.581846
1.0,71,641.668009
1.0,23,641.747136
1.0,63,641.958421
1.0,89,643.164281
1.0,35,643.279985
-1.0,100,644.55407
1.0,93,645.806113
-1.0,100,646.1985
1.0,36,647.188304
1.0,16,647.245032
-1.0,100,648.525878
1.0,61,648.76198
1.0,89,650.092734
1.0,19,650.168073
1.0,30,650.277001
1.0,19,650.363515
-1.0,100,651.723157
-1.0,100,653.027173
1.0,99,654.287614
-1.0,100,654.644714
-1.0,100,656.082385
-1.0,100,657.398054
-1.0,100,658.737188
-1.0,100,659.99136
-1.0,100,660.350759
1.0,43,661.459042
-1.0,100,661.860504
-1.0,100,663.080686
1.0,13,663.125998
-1.0,100,664.389621
1.0,8,664.42004
1.0,16,664.483343
-1.0,100,665.791432
1.0,36,665.919414
1.0,87,667.141984
-1.0,100,668.365716
-1.0,100,669.596312
-1.0,100,669.921138
1.0,13,670.840834
1.0,16,670.900933
-1.0,100,671.23736
1.0,8,671.263823
-1.0,100,672.55158
1.0,100,673.839193
-1.0,100,675.050452
1.0,23,675.131611
-1.0,100,676.375387
-1.0,100,677.596175
1.0,39,677.737664
1.0,33,677.860585
-1.0,100,679.120973
1.0,34,679.278208
1.0,64,680.422092
1.0,26,680.523474
-1.0,100,681.834908
1.0,6,681.857125
1.0,17,681.913518
-1.0,100,683.222359
1.0,46,683.391591
1.0,73,684.572886
1.0,51,684.764275
1.0,38,684.911322
1.0,38,685.886727
1.0,47,686.04235
1.0,76,687.159635
-1.0,100,687.508878
-1.0,100,688.745463
1.0,92,689.995912
1.0,26,690.084325
-1.0,100,691.296738
-1.0,100,692.625376
-1.0,100,692.976453
-1.0,100,694.312459
-1.0,100,695.634253
1.0,77,696.883054
-1.0,100,697.240665
-1.0,100,698.470442
-1.0,100,699.718425
1.0,55,699.908912
1.0,24,699.991903
1.0,99,701.394123
-1.0,100,702.780325
-1.0,100,703.990942
1.0,42,704.13252
-1.0,100,705.398159
-1.0,100,706.593632
1.0,40,706.7372
1.0,36,706.862545
-1.0,100,708.138365
1.0,50,708.309434
1.0,89,709.516773
-1.0,100,710.813894
1.0,55,711.020132
-1.0,100,712.341958
-1.0,100,713.676075
1.0,10,713.713285
1.0,24,713.793403
1.0,93,714.965064
1.0,45,715.128112
1.0,47,716.176526
-1.0,100,716.548954
1.0,84,717.738523
1.0,37,717.886645
-1.0,100,719.188141
1.0,18,719.254616
1.0,55,720.285508
-1.0,100,720.646879
1.0,17,721.625944
1.0,55,721.831481
1.0,11,721.877525
1.0,53,723.261266
1.0,54,723.458367
-1.0,100,724.717526
1.0,28,724.830181
1.0,6,724.853348
1.0,16,724.912357
1.0,82,726.188213
1.0,14,726.239446
1.0,27,726.335215
1.0,51,727.492408
1.0,29,727.592831
1.0,21,727.669635
1.0,36,727.805237
1.0,63,728.98248
1.0,42,729.153546
1.0,27,729.241268
-1.0,100,730.457844
-1.0,100,731.641531
1.0,70,731.891337
1.0,24,732.895041
1.0,23,732.981673
1.0,12,733.023687
-1.0,100,734.231401
-1.0,100,734.580138
-1.0,100,735.826913
1.0,20,735.902542
-1.0,100,737.22063
-1.0,100,738.507303
-1.0,100,739.825699
1.0,42,739.967044
-1.0,100,741.28155
1.0,25,741.366584
-1.0,100,742.619681
-1.0,100,742.994627
-1.0,100,744.22915
1.0,37,745.252343
1.0,29,745.36869
-1.0,100,746.73403
1.0,91,747.068554
1.0,14,747.118967
-1.0,100,748.451821
-1.0,100,749.737998
-1.0,100,751.022697
-1.0,100,752.253176
1.0,11,752.287423
1.0,90,752.599859
-1.0,100,753.83391
-1.0,100,755.030331
1.0,26,755.139177
-1.0,100,756.541423
-1.0,100,757.908808
1.0,6,757.933497
-1.0,100,758.312146
-1.0,100,759.53159
1.0,44,760.603225
1.0,45,760.752639
1.0,44,760.911664
1.0,96,762.158838
-1.0,100,763.485926
1.0,74,763.760422
1.0,41,764.925633
-1.0,100,765.286518
-1.0,100,766.595473
-1.0,100,767.922202
1.0,14,767.977661
1.0,24,768.069286
1.0,60,769.21075
1.0,79,769.533507
-1.0,100,770.759155
1.0,19,770.854918
1.0,15,770.93561
-1.0,100,772.278114
-1.0,100,773.628179
1.0,29,773.748635
1.0,77,775.116723
1.0,92,776.368524
1.0,21,776.458594
-1.0,100,777.678872
-1.0,100,778.103557
1.0,35,779.324919
-1.0,100,779.670637
1.0,10,779.704913
1.0,81,780.868876
1.0,8,780.9052
-1.0,100,782.192887
-1.0,100,783.499917
1.0,43,783.655092
-1.0,100,784.9748
1.0,9,785.011983
-1.0,100,786.246581
1.0,35,786.373436
1.0,45,786.555184
1.0,17,786.61304
-1.0,100,787.97741
1.0,8,788.004415
1.0,26,788.089643
1.0,10,788.997866
-1.0,100,789.33427
-1.0,100,790.55985
